datetime,direction,toll_point,rate,pbm_rate
2018-04-30 09:30:00,NB,CVZ to 183,0.25,0.33
2018-04-30 09:30:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 09:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 09:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 09:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 10:00:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 10:00:00,NB,CVZ to 183,0.25,0.33
2018-04-30 10:00:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 10:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 10:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 10:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 10:30:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 10:30:00,NB,CVZ to 183,0.25,0.33
2018-04-30 10:30:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 10:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 10:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 10:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 11:00:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 11:00:00,NB,CVZ to 183,0.25,0.33
2018-04-30 11:00:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 11:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 11:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 11:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 11:30:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 11:30:00,NB,CVZ to 183,0.25,0.33
2018-04-30 11:30:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 11:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 11:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 11:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 12:00:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 12:00:00,NB,CVZ to 183,0.25,0.33
2018-04-30 12:00:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 12:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 12:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 12:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 12:30:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 12:30:00,NB,CVZ to 183,0.25,0.33
2018-04-30 12:30:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 12:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 12:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 12:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 13:00:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 13:00:00,NB,CVZ to 183,0.25,0.33
2018-04-30 13:00:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 13:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 13:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 13:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 13:30:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 13:30:00,NB,CVZ to 183,0.25,0.33
2018-04-30 13:30:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 13:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 13:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 13:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 14:00:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 14:00:00,NB,CVZ to 183,0.25,0.33
2018-04-30 14:00:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 14:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 14:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 14:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 14:30:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 14:30:00,NB,CVZ to 183,0.25,0.33
2018-04-30 14:30:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 14:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 14:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 14:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 15:00:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 15:00:00,NB,CVZ to 183,0.25,0.33
2018-04-30 15:00:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 15:00:00,SB,2222 to 5th/CVZ,0.81,1.07
2018-04-30 15:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 15:00:00,SB,Parmer to 5th/CVZ,1.06,1.4
2018-04-30 15:30:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 15:30:00,NB,CVZ to 183,1.76,2.34
2018-04-30 15:30:00,NB,CVZ to Parmer,2.01,2.67
2018-04-30 15:30:00,SB,2222 to 5th/CVZ,1.89,2.51
2018-04-30 15:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 15:30:00,SB,Parmer to 5th/CVZ,2.14,2.84
2018-04-30 16:00:00,NB,2222 to Parmer,1.44,1.91
2018-04-30 16:00:00,NB,CVZ to 183,3.01,4.0
2018-04-30 16:00:00,NB,CVZ to Parmer,4.45,5.91
2018-04-30 16:00:00,SB,2222 to 5th/CVZ,2.77,3.68
2018-04-30 16:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 16:00:00,SB,Parmer to 5th/CVZ,3.32,4.41
2018-04-30 16:30:00,NB,2222 to Parmer,3.14,4.17
2018-04-30 16:30:00,NB,CVZ to 183,4.67,6.21
2018-04-30 16:30:00,NB,CVZ to Parmer,7.81,10.38
2018-04-30 16:30:00,SB,2222 to 5th/CVZ,4.27,5.67
2018-04-30 16:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 16:30:00,SB,Parmer to 5th/CVZ,4.52,6.01
2018-04-30 17:00:00,NB,2222 to Parmer,4.15,5.51
2018-04-30 17:00:00,NB,CVZ to 183,4.42,5.87
2018-04-30 17:00:00,NB,CVZ to Parmer,8.42,11.19
2018-04-30 17:00:00,SB,2222 to 5th/CVZ,5.01,6.66
2018-04-30 17:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 17:00:00,SB,Parmer to 5th/CVZ,5.66,7.52
2018-04-30 17:30:00,NB,2222 to Parmer,4.85,6.45
2018-04-30 17:30:00,NB,CVZ to 183,5.03,6.68
2018-04-30 17:30:00,NB,CVZ to Parmer,10.0,13.3
2018-04-30 17:30:00,NB,CVZ to Parmer,9.88,13.14
2018-04-30 17:30:00,SB,2222 to 5th/CVZ,5.31,7.06
2018-04-30 17:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 17:30:00,SB,Parmer to 5th/CVZ,5.56,7.39
2018-04-30 18:00:00,NB,2222 to Parmer,4.85,6.45
2018-04-30 18:00:00,NB,CVZ to 183,5.03,6.68
2018-04-30 18:00:00,NB,CVZ to Parmer,9.88,13.14
2018-04-30 18:00:00,SB,2222 to 5th/CVZ,6.29,8.36
2018-04-30 18:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 18:00:00,SB,Parmer to 5th/CVZ,6.54,8.69
2018-04-30 18:30:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 18:30:00,NB,CVZ to 183,0.25,0.33
2018-04-30 18:30:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 18:30:00,SB,2222 to 5th/CVZ,2.21,2.93
2018-04-30 18:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 18:30:00,SB,Parmer to 5th/CVZ,2.46,3.27
2018-04-30 19:00:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 19:00:00,NB,CVZ to 183,0.25,0.33
2018-04-30 19:00:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 19:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 19:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 19:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 19:30:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 19:30:00,NB,CVZ to 183,0.25,0.33
2018-04-30 19:30:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 19:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 19:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 19:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 20:00:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 20:00:00,NB,CVZ to 183,0.25,0.33
2018-04-30 20:00:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 20:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 20:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 20:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 20:30:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 20:30:00,NB,CVZ to 183,0.25,0.33
2018-04-30 20:30:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 20:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 20:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 20:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 21:00:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 21:00:00,NB,CVZ to 183,0.25,0.33
2018-04-30 21:00:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 21:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 21:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 21:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 21:30:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 21:30:00,NB,CVZ to 183,0.25,0.33
2018-04-30 21:30:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 21:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 21:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 21:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 22:00:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 22:00:00,NB,CVZ to 183,0.25,0.33
2018-04-30 22:00:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 22:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 22:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 22:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 22:30:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 22:30:00,NB,CVZ to 183,0.25,0.33
2018-04-30 22:30:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 22:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 22:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 22:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 23:00:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 23:00:00,NB,CVZ to 183,0.25,0.33
2018-04-30 23:00:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 23:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 23:00:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 23:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-04-30 23:30:00,NB,2222 to Parmer,0.25,0.33
2018-04-30 23:30:00,NB,CVZ to 183,0.25,0.33
2018-04-30 23:30:00,NB,CVZ to Parmer,0.5,0.66
2018-04-30 23:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-04-30 23:30:00,SB,Parmer to 2222,0.25,0.33
2018-04-30 23:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 00:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 00:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 00:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 00:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 00:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 00:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 00:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 00:30:00,NB,CVZ to 183,0.25,0.33
2018-05-01 00:30:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 00:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 00:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 00:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 01:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 01:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 01:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 01:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 01:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 01:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 01:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 01:30:00,NB,CVZ to 183,0.25,0.33
2018-05-01 01:30:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 01:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 01:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 01:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 02:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 02:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 02:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 02:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 02:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 02:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 02:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 02:30:00,NB,CVZ to 183,0.25,0.33
2018-05-01 02:30:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 02:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 02:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 02:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 03:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 03:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 03:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 03:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 03:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 03:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 03:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 03:30:00,NB,CVZ to 183,0.25,0.33
2018-05-01 03:30:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 03:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 03:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 03:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 04:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 04:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 04:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 04:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 04:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 04:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 04:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 04:30:00,NB,CVZ to 183,0.25,0.33
2018-05-01 04:30:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 04:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 04:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 04:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 05:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 05:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 05:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 05:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 05:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 05:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 05:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 05:30:00,NB,CVZ to 183,0.25,0.33
2018-05-01 05:30:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 05:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 05:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 05:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 06:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 06:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 06:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 06:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 06:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 06:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 06:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 06:30:00,NB,CVZ to 183,0.25,0.33
2018-05-01 06:30:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 06:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 06:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 06:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 07:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 07:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 07:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 07:00:00,SB,2222 to 5th/CVZ,1.51,2.0
2018-05-01 07:00:00,SB,Parmer to 2222,1.15,1.52
2018-05-01 07:00:00,SB,Parmer to 5th/CVZ,2.66,3.53
2018-05-01 07:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 07:30:00,NB,CVZ to 183,0.4,0.53
2018-05-01 07:30:00,NB,CVZ to Parmer,0.65,0.86
2018-05-01 07:30:00,SB,2222 to 5th/CVZ,3.01,4.0
2018-05-01 07:30:00,SB,Parmer to 2222,2.85,3.79
2018-05-01 07:30:00,SB,Parmer to 5th/CVZ,5.86,7.79
2018-05-01 08:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 08:00:00,NB,CVZ to 183,0.55,0.73
2018-05-01 08:00:00,NB,CVZ to Parmer,0.8,1.06
2018-05-01 08:00:00,SB,2222 to 5th/CVZ,3.81,5.06
2018-05-01 08:00:00,SB,Parmer to 2222,3.89,5.17
2018-05-01 08:00:00,SB,Parmer to 5th/CVZ,7.88,10.48
2018-05-01 08:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 08:30:00,NB,CVZ to 183,0.25,0.33
2018-05-01 08:30:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 08:30:00,SB,2222 to 5th/CVZ,4.09,5.43
2018-05-01 08:30:00,SB,Parmer to 2222,3.42,4.54
2018-05-01 08:30:00,SB,Parmer to 5th/CVZ,7.51,9.98
2018-05-01 09:00:00,NB,2222 to Parmer,0.0,0.0
2018-05-01 09:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 09:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 09:00:00,SB,2222 to 5th/CVZ,3.8,5.05
2018-05-01 09:00:00,SB,Parmer to 2222,2.4,3.19
2018-05-01 09:00:00,SB,Parmer to 5th/CVZ,6.2,8.24
2018-05-01 09:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 09:30:00,NB,CVZ to 183,0.25,0.33
2018-05-01 09:30:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 09:30:00,SB,2222 to 5th/CVZ,1.1,1.46
2018-05-01 09:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 09:30:00,SB,Parmer to 5th/CVZ,1.35,1.79
2018-05-01 10:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 10:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 10:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 10:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 10:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 10:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 10:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 10:30:00,NB,CVZ to 183,0.25,0.33
2018-05-01 10:30:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 10:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 10:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 10:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 11:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 11:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 11:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 11:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 11:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 11:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 11:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 11:30:00,NB,CVZ to 183,0.25,0.33
2018-05-01 11:30:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 11:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 11:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 11:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 12:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 12:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 12:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 12:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 12:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 12:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 12:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 12:30:00,NB,CVZ to 183,0.25,0.33
2018-05-01 12:30:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 12:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 12:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 12:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 13:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 13:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 13:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 13:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 13:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 13:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 13:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 13:30:00,NB,CVZ to 183,0.25,0.33
2018-05-01 13:30:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 13:30:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 13:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 13:30:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 14:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 14:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 14:00:00,NB,CVZ to Parmer,0.5,0.66
2018-05-01 14:00:00,SB,2222 to 5th/CVZ,0.25,0.33
2018-05-01 14:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 14:00:00,SB,Parmer to 5th/CVZ,0.5,0.66
2018-05-01 14:30:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 14:30:00,NB,CVZ to 183,0.4,0.53
2018-05-01 14:30:00,NB,CVZ to Parmer,0.65,0.86
2018-05-01 14:30:00,SB,2222 to 5th/CVZ,0.45,0.59
2018-05-01 14:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 14:30:00,SB,Parmer to 5th/CVZ,0.7,0.93
2018-05-01 15:00:00,NB,2222 to Parmer,0.4,0.53
2018-05-01 15:00:00,NB,CVZ to 183,2.26,3.0
2018-05-01 15:00:00,NB,CVZ to Parmer,2.66,3.53
2018-05-01 15:00:00,SB,2222 to 5th/CVZ,0.83,1.1
2018-05-01 15:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 15:00:00,SB,Parmer to 5th/CVZ,1.18,1.56
2018-05-01 15:30:00,NB,2222 to Parmer,1.01,1.34
2018-05-01 15:30:00,NB,CVZ to 183,2.76,3.67
2018-05-01 15:30:00,NB,CVZ to Parmer,3.77,5.01
2018-05-01 15:30:00,SB,2222 to 5th/CVZ,2.45,3.25
2018-05-01 15:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 15:30:00,SB,Parmer to 5th/CVZ,2.7,3.59
2018-05-01 16:00:00,NB,2222 to Parmer,1.88,2.5
2018-05-01 16:00:00,NB,CVZ to 183,4.08,5.42
2018-05-01 16:00:00,NB,CVZ to Parmer,5.96,7.92
2018-05-01 16:00:00,SB,2222 to 5th/CVZ,2.91,3.87
2018-05-01 16:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 16:00:00,SB,Parmer to 5th/CVZ,3.28,4.36
2018-05-01 16:30:00,NB,2222 to Parmer,3.59,4.77
2018-05-01 16:30:00,NB,CVZ to 183,5.54,7.36
2018-05-01 16:30:00,NB,CVZ to Parmer,9.13,12.14
2018-05-01 16:30:00,SB,2222 to 5th/CVZ,4.59,6.1
2018-05-01 16:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 16:30:00,SB,Parmer to 5th/CVZ,4.84,6.43
2018-05-01 17:00:00,NB,2222 to Parmer,3.59,4.77
2018-05-01 17:00:00,NB,CVZ to 183,6.24,8.29
2018-05-01 17:00:00,NB,CVZ to Parmer,9.83,13.07
2018-05-01 17:00:00,SB,2222 to 5th/CVZ,4.67,6.21
2018-05-01 17:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 17:00:00,SB,Parmer to 5th/CVZ,5.02,6.67
2018-05-01 17:30:00,NB,2222 to Parmer,3.59,4.77
2018-05-01 17:30:00,NB,CVZ to 183,6.24,8.29
2018-05-01 17:30:00,NB,CVZ to Parmer,9.83,13.07
2018-05-01 17:30:00,SB,2222 to 5th/CVZ,6.13,8.15
2018-05-01 17:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 17:30:00,SB,Parmer to 5th/CVZ,6.38,8.48
2018-05-01 18:00:00,NB,2222 to Parmer,3.59,4.77
2018-05-01 18:00:00,NB,CVZ to 183,5.24,6.96
2018-05-01 18:00:00,NB,CVZ to Parmer,8.83,11.74
2018-05-01 18:00:00,SB,2222 to 5th/CVZ,5.16,6.86
2018-05-01 18:00:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 18:00:00,SB,Parmer to 5th/CVZ,5.41,7.19
2018-05-01 18:30:00,NB,2222 to Parmer,1.3,1.72
2018-05-01 18:30:00,NB,CVZ to 183,2.12,2.81
2018-05-01 18:30:00,NB,CVZ to Parmer,3.42,4.54
2018-05-01 18:30:00,SB,2222 to 5th/CVZ,3.11,4.13
2018-05-01 18:30:00,SB,Parmer to 2222,0.25,0.33
2018-05-01 18:30:00,SB,Parmer to 5th/CVZ,3.36,4.46
2018-05-01 19:00:00,NB,2222 to Parmer,0.25,0.33
2018-05-01 19:00:00,NB,CVZ to 183,0.25,0.33
2018-05-01 19:00:00,NB,CVZ to Parmer,0.5,0.66
